numb,label,tweet
322,1,My anxiety is through the roof I just high fived my mom and dropped down and started doing pushups lol I feel like it's Friday night before the game
323,0,131: Lyttleton: Love can hope where reason would despair.
324,0,Who ever knew it would feel good to have such a wonderful hour and a half interview? 😁 #smiling #success
325,0,I love to start a writing session with 'Moon River' from the BREAKFAST AT TIFFANY'S soundtrack performed by Audrey Hepburn #amwriting #bliss
326,0,Always look on the bright side of life ☀️ #motivation
327,1,"People: ""Just exercise, you'll feel better."" Full depressed me: ""k"" *bikes 20 miles* *showers* *curls into a ball and weeps* "
328,1,So the guy I like…pretend to liked me*sigh*…hating life a lot… I feel like I'll never be happy again…
329,0,"@FlamingGrillby 'my own mistakes?' Grisk asked - well, more of a growl 'My mistakes meant that I could /learn/ from them and improve!'"
330,1,"1/ I've been thinking about 2018 & the good (& bad) things that happened. In the good category, I got a job after a 2nd long period of unemployment. In the great category, I adopted 2 adorable kittens. In the mixed category, I survived 2 fairly serious relapses into ."
331,0,"“Among the things you can give and still keep are your word, a #smile, and a grateful #heart.” @TheZigZiglar #Success #Leadership"
332,0,"I will always love Spud.She is my rock and at low times, like now,she is my anchor.Happy new year Spud "
333,0,Life's turned out totally different than you thought_You're lost & alone_Desperately Need Help-JesusChristHeals&SavesASK
334,0,@hymie094 Me too.....without hesitation.
335,1,I fell asleep and missed my shot 
336,0,Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start
337,0,Relative of a neighbor of mine died in accident while shopping for and on his little girl's birthday...Really?   ????????
338,1,"my new year's resolution is to draw more. i feel like i've lost interest in creating art and doing what i love, drawing fanart. i wanna have the motivation and the drive to actually do things."
339,0,@Sethrogen HUGE fan of your work!!! But tell me how baked were you guys when y'all came up with the Sausage Party idea?? #hilarious
340,0,"Hell's teeth, this day just gets better. No Her earlier; dragged into the office; assumed she was already there. She's not. "
341,1,Omg doorbell ring and I thought it was him…I hate anxiety attacks…
342,1,My best friend died 10 years ago on this day in a car crash. Y after 10 years is it still killing me. Literally torn up Need HELP 
343,0,Today's ECLIPSE was a warm fuzzy for the entire country. A GIANT GROUP HUG❤️😎💕#EclipseSolar2017 #repair #smiles
344,0,Have you ever danced till you fainted! It has a great feeling especially when you feel depressed 
345,1,"We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing.   "
346,0,Leaving in 2 days    ??’”??’”???­???­???­???­???­???­???­???­???­???­
347,1,I need a job! Sick of Fredericton. Got to head west like everyone else   
348,1,My  is like a slow moving snow storm.  It starts coming on and at first itβ€™s not so bad but then it keeps coming and coming and before you know it your buried in it.  And much like dirty slush you get to deal with all the ugliness of depression
349,1,surrounded by winter and constantly aware of it (
350,0,I can now see all of your tweets on one timeline. Makes life a lot easier. Just say hello and I will add you!  
351,0,So happy that I discovered coding...knowing what you want to do in life at the age of 23 is an amazing feeling.  #webdevelopment
352,1,Can't believe I'm missing my favourite night ??’” 
353,1,cant believe ive lost interest on things i used to have so much passion in doing
354,1,Feeling kind of blue today. A good acquaintance from long back has not answered messages on any of their media platforms in a while...What happened to them? ????    pic.twitter.com/lWtx4Ucqy8
355,1,I know  can't just go and my  will always rear it's ugly head. But I need to get better.
356,0,"Thus said the Lord God...”I have heard your #prayer, I have seen your #tears, behold, I will #heal you”... 2kings 20:5a #hope #joy #jesus"
357,0,Grinchmas ends in a week and I haven't gone and probably won't go. ???” 
358,0,Back at work! ! This week off went so fast ;(
359,0,: 1 in 4  businesses are forced out of business because of the ongoing Economic
360,1,"Good riddance to a shocking year, roll on a more positive and happy one. Looking forward to restarting my life and getting the old me back."
361,1,Feeling utterly worthless and that Iβ€™ll always be alone!  
362,0,Somebody called y'all president a fucknugget 😂😂 idk what that is but it was the laugh I needed this morning 😭
363,0,"Not the  I know or grew up in. This is, the brutal reality of honest people & honest officials in state.   pic.twitter.com/eZmQpzAOBr"
364,0,"#AI #revolation, soon is possible!\n #fearless  #good #goodness"
365,1,Feels like no one wants to talk to me   
366,1,The amount ae fucking spots I have right now honestly makes me wanty cry  ???­???­
367,0,Some people just need to learn how to #smile 😁 and #laugh 😂😂 #live #life
368,1,I wake up everyday wishing i didn't.....   
369,1,When you’re so unbearably lonely that you want to die.
370,0,@bcolonx what you leave me? I just came from DR to this!! ???­ 
371,0,di happy sa life pero may wattpad to fulfill the happiness HAHAHA
372,1,"i've lost so much interest in so many things recently. i feel like i wasted so much time getting depressed over two boys who don't even know i exist. i love them always & they make me happy, but my own life has so much seriousness rn that what they're doing isn't my priority."
373,0,An early night for me love you 
374,0,@seanhannity Why are we still talking about the elections? It's like we're stuck in October 2016 but we still get older. 
375,1,"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti"
376,1,"My mobility was getting worse, my job was/is depressing me & I was in a rut so I pulled myself up & went back to college at 33 yrs old! The fun bit was dropping my hrs at work! Now, altho my   or other probs can't be cured, I'm happier & enjoying what I doβ¬‡οΈ"
377,1,when u want bae to be bae but he caps ur relationship at fam
378,0,I fw @ralofamgoon he don't hesitate to speak his mind
379,0,The reason for things fall apart &  is . The world & including the church have to make Jesus the centre.  pic.twitter.com/CGRJhSkkL5
380,0,I am so ready for an #adventure starting to get #bored and #restless need a buddy to #explore with someone who likes to do new things
381,0,"Everyone want to win,but swear they never lost at anything. Victory is only sweet when you taste the bitterness of defeat."
382,0,I really love @TheFostersTV really great start to this season.  #resist
383,0,I just wanted smash burger but I’m on crutches and they don’t have a drive through so I’m
384,0,Right b4 Christmas & bf breaks the news he's not taking me 2  for my birthday
385,1,"Given the answers after it doesn't matter =   at the bottom, not a single Christian friend.  what now?"
386,0,The best thing about #australianninjawarrior tonight is watching the failed attempts on the bomb slider. #hilarious #laughingsohard 🤣🤣🤣
387,0,@RuthieeL &amp; @EamonnHolmes are total entertainment on @thismorning #brilliant #sofunny #myfaves
388,0,"Squad of donkeys, managed by an idiot, owned by a C***. Down + Out before we get to 2016  "
389,0,I think I have hit rock bottom as a  fan.... ????
390,0,Just finished the last episode of New Girl ???³ what am I supposed to do now? 
391,0,The  people are often also the most .
392,1,I'm not doing so good…????…I keep overthinking…    pic.twitter.com/EHOToC0XWD
393,1,I feel so lost and empty right now π’” 
394,1,"I hate it when someone says, ""Why are you ? You have nothing to be depressed about?"" It's chemical! I  can't help it!! "
395,0,"@helen_bywater @SDWorxUKI @TonynJo9091 Congratulations Jo, that's fantastic #30Years #inspiring"
396,0,The red cups at Starbucks are gone.
397,1,I'm losing and have lost interest in a lot of things I was doing
398,0,"Feeling slightly apprehensive, but amazing after this weekend off😊 "
399,1,I feel like I'm annoying like Always…
400,0,Smile because you have the promise of tomorrow and the next day and the next day ..endless possibilities ! #focus #live #happiness
401,0,"when you care about someone and trying to help them, just hope they listen and keep positive thoughts. When they’re in “depressed”  wish I can help her. Talk with her make her smile"
402,0,@UnitedStandMUFC So English clubs get over charged and other clubs like Real Madrid bully to get players on the cheap
