numb,tweet,label
339,"As a writer, it always hurts me to write happy endings when my life doesn't even have anything you can call happy since the beginning.    ",1
340,so alone so tired so bored so ugly so depressed  so so so so so so,1
341,EdGy DepReSsEd TeEnAgEr  blacked out my pfp  pic.twitter.com/bsqBWkKqZP,0
342,"Jordan is helping Arya hunt a moth, lifting her up to get it on the walls. it's super adorable. #kitten #boyfriend #adorable #hunting",0
343,"y'all partying while I stay chillin in my room listening to Spotify
",1
344,Stop trying to be fine N B a person who is  N using medicine N therapy to live a life that is not wrecked by  and ,1
345,Truth is.... I loved you so much. And you broke my heart.,1
346,I am so sad I have to work on Christmas. My favorite time of year & I'm gonna be working &/or alone in my apartment ??????????,1
347,@Ithika Loving it! 😂,0
348,New  Instagram by @another_lost_girl Watching Ellen cuz she makes me happy ???? - - - { ... pic.twitter.com/RII4ZUsTNT,0
349,Not only have I posted a blog post daily for 2 months I've also filmed and uploaded a daily vlog whilst being severely  ,1
350,@mandersonmsp84 @jamadoria I'm in tears. This is so heartbreaking 😭,1
351,I can not watch @BobsBurgersFOX  on my lunch anymore. I am laughing way too much by myself for this to be acceptable. #crazylady ,0
352,Let's wake up to @GMB and see @piersmorgan and then want to put your fist through the television #talkstripe #tosspot  #gobshite,0
353,See a TrueTwit\nwho's smiling so brightly.\nWell we reckon we're cool\nand we reckon rightly!!,0
354,@Walu2go @ThisisLukeOwen Yes it is. I especially love the ramble chat love when they go off topic for like ten minutes. #awesomeness,0
355,Deserve the world and if you feel like nobody cares or wants you here I do I love you and I care and I want you here don’t let this people tell you that your not worth it because you are your worth everything,0
356,"If you have NEVER experienced , you can’t pass—& shouldn’t be passing— on decisions people make out of hopelessness & utter desperation.  Trust me, I know!   to the hopeless, they’ll buy it!",0
357,"When being #productive (doing the things that NEED to be done), #anxiety levels decrease &amp; #libido increases. #personalsexuality",0
358,Looked at a sparrow and thought about God's eye being on it...    shouldnt i find comfort in this?,1
359,Choose someone who makes you laugh #😂,0
360,Then come Jan 1 . Like u can just stop depression kmt  pic.twitter.com/ejRYNYHN6s,0
361,"#Laughter creates a #positive #aura &amp; transforms you into the most #beautiful , #dynamic &amp; #attractive person. \n#Yoga #YogaLaugh",0
362,"I am trying 2 make a list of the ppl I twt 2 regularly, so if u wanna b on it, twt me and say hi!   ",1
363,Make her burst into laughter bcs of you.,0
364,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,0
365,One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell ,0
366,Losing somebody that means the world to you ???–???°???°???°???°???«???«???«,1
367,I just had another one of my breakdowns. I saw it coming. I've been feeling it for days. Back in isolation I go!  ,1
368,Laughter is vital medicine if you suffer  or . Have a giggle on me :)  ,1
369,OMG my darling best friend's hubbie died today whilst on holiday abroad. #shocked #tears #grief #sosad,1
370,One step forward multiple steps back. Still no idea what I can do about it. ,1
371,Today is already off to a great start..... 🙄 ,0
372,"â€œI didnâ€™t want to wake up. I was having a much better time asleep. And thatâ€™s really sad."" ",1
373,"I just realized how much I lost interest in gaining a following for the things I do, which is ironic because the reason I made the Livid Beach was so I could gain an audience with the things I like doing now",1
374,"“A  to life is so important. It’s very possible... by being in a  mood you’re depressing your immune system, meaning you cannot fight diseases as best you can.” Drs. Joan and Peter Cohn. Get out there and spread  today!",0
375,Chiropractor time  #crackle #pop #chiropractor,0
376,About to watch the eclipse in astral valley with the longest time in totality across the country  #thankful,0
377,You do NOT have to be a victim of  or . Change is easier than you may think; you just have to go about it the right way.,0
378,When you start to think positively but depression creeps up and says β€donβ€™t be stupidβ€   ,1
379,"Whatever you want to do, if you want to be #great at it, you have to #love it and be able to make sacrifices for it. #Quotes for you",0
380,"smile princess , it looks good on you ..",0
381,@VitaCocoUK WOW 😍 This is wonderfully exciting! Would be a very happy treat to win ✨ Thank you for the chance ❤️️ Retweeted &amp; Following 😀,0
382,@matthewpouliot Wow-he had sooo much talent. #glad he is still playing,0
383,@queenjlouise @mamaw_gereck awe thanks 😊,0
384,I know it's only pretend but Steve's story is really upsetting me  ,0
385,Being sun deprived in an office for 9 hours a day is keeping me from my old blonde days ,0
386,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership,0
387,Spend your day creating #smiles today!,0
388,I feel like I've let a lot of people down that care about me,1
389," is REAL... and all I wanted was a ""Drake Hug"" ???©???©???©???”???”???”???”  pic.twitter.com/aE4zsPAx0p",0
390,It is the first purpose of  to make  bearable. Robert Brault,0
391,They say everything happens for a reason...   best be a good reason my childβ€™s father left me again. 5 days before Christmas thanks you fucking prick. ,1
392,Im so depressed i cant find my harmonica so now ill never be able to do my shine on you crazy diamond all parts epic harmonica cover,1
393,Missing you this Christmas    pic.twitter.com/QfzTBKqHpz,1
394,I give up! #simples #unhappy #fedup,1
395,"@Liz_Hanbury Oh no, jumper on again, has it turned colder? 😟 Have a terrific day🙋🏼🌸🌼🌻💕💕",0
396,@LifeWithSelG #Despacito u came into my life\nur aroma flared my life up\nur almond-eyes makes my #Pulse gushing\nur #smiles gleam me bright,0
397,So much for Xmas eve   pic.twitter.com/0hIsigongM,0
398,I normally don’t talk about myself. But i feel like shit.  I just lost my challenge match in tennis so now my position is going down. And i wouldn’t be so mad if the didn’t call balls that were on the line.  Like come on girl. Stop cheating.,1
399,@Borovvicka 😂😂 i love ur angry comments,0
400,I'm so  that I dropped my phone in the toilet.... I'm no longer  for now....  ugggh,0
401,Whitey's for dinner. Called ahead! #shake #burger #seasonedcurlyfries #havetoeatfast,0
402,No one should know .  pic.twitter.com/wStdqxdRkk,1
403,"Oh dear, we are a bad lot, we specialise in making bang average teams look like superstars ",0
404,"Try to understand the blackness, lethargy, hopelessness, and loneliness theyâ€™re going through. ",0
405," or ? Non-Profit Organization offers help, 24/7. 1-800-273-TALK (8255)",0
406,I'm not  or . I always grow my toenails out and don't shave. Duh.,0
407,@TheSocialCTV was a guest at your show today .. Just wanted to say what an enjoyable experience from arriving to leaving #smiling,0
408,I'm ready to jus turn my phone off ????,0
409,Nooooo  will crack the 10 point mark in the 4th quarter ,0
410,Been kicked to the kerb by a big company yet again in my quest 4 a decent job,1
411,"I feel like it again, it's been so long since I've been life this. I want to but I don't.  ",1
412,"I wasn't at all  this depressed Occasionally sad, yes, but apparently I've reached that stage of greiving where I can be sad without drowning in despair. It only took 4 years. 

Seriously though, it's just avoidance. Don't think, don't feel. That's healthy, right?",1
413,When lil bro refills your water bottle cause it's a desert when I sleep... #cheering #lazysis,0
414,"I feel like I broke myself. I feel fractured and tired and I can't stop blaming myself like a broken record. I'm finding it so difficult to just survive, but I am surviving and so are you. I guess we can do this   ",1
415,Tyler and I need to stop watching sad movies ,0
416,Man it's terrible when your  an got a lot of problems more then you can say.,1
417,Happy new year to everyone and all the best for 2015  ,0
418,Going to finally start getting ready for my move☺️ ,0
419,It was a great feeling being able to cheer you on while you passed me at your second bike loop this weekend. Great race @SebastianKienle !,0
420,@TheSarahFader I don't even log on sometimes. ,0
421,I wish the best to those dealing w/ an internal struggle like mine. I know how hard it can hit at times.Depression hurts.,1
422,What a raucous crowd today @GCSchoolsNC #GCSArtsPD17! How often does one hear applause and cheers at PD?! #excitement @ARTSEDNC @nakiahardy,0
423,Too much niggas knew where my mum lived so we moved her out 😊 definitely one of the best feelings recently lol,0
