numb,label,tweet
336,0,When you're on a diet and your whole family orders pizza. 
337,0,if we're mutuals don't hesitate to kit fisto's lightsaber ;)
338,1,"One day, there will be a movie I will really want to see, but I will die before it gets released in theaters.   "
339,1,i'd kill myself if it was that easy
340,0,In the gym trying to clear my mind. 
341,1,"It's as though being with her is depressing, but when we break up it lifts and I go back to the source of the . Hmm."
342,0,Volunteering today with my cousin at a community centre putting on a spread for those alone at  Say no to  at  pic.twitter.com/MJEHIwdpD5
343,1,Going through  are like going through .
344,0,"@J_UGO_ @TopPlanet63 Vestiti Black and White, stile blues Brothers"
345,0,"I really need to know which  composer wrote ""Bubbles,"" if only to know who to blame for my week-long melancholy... "
346,0,@VitaCocoUK WOW 😍 This is wonderfully exciting! Would be a very happy treat to win ✨ Thank you for the chance ❤️️ Retweeted &amp; Following 😀
347,0,@AngelaKochuba Thanks for following! Have a #joyful day!
348,0,"My head is anointed, my cup runneth over Don't pour from an empty cup #delight #love #joy"
349,0,"It is all the same. Goodbye to crappy 2014, howdy and welcome equally crappy 2015! ???‰   "
350,0,@bitterbottom Such an amazing pic 😍
351,0,man im really one of those bitches who says they’re broke all the time but will spend 40+ dollars on alcohol every weekend sorry Im just
352,0,@RandyRainbow Brilliant &amp; clever as always. #delight
353,0,"-whatever life gives you even if it hurts, just be strong and act the way you always do because strong walls shake but never collapse"
354,1,"Also k I'm sorry I've been off social media for a while, it's been a combination of shit um I've had to force myself cuz of how sick I've been also depression and strange dysphoria so yea....Im trying don't worry I'll be back soon   "
355,1,My Worse Fear About This Whole Thing Has Cane True.???” 
356,1,"To those of us that survived our own  thoughts this year THINKING its , we're grateful we didn't take what does not belong to us - "
357,1,"I made this account so that I wouldn't be judged by the people I know. Cause if I don't like me, why would anyone else? "
358,1,When you wished you never woke  
359,0,RT findrealhealth Using  to manage  or ? Learn the side effects  … pic.twitter.com/nGJndXHvlm
360,0,#Bible reading today shows us the Lord has done #great things for us &amp; we are glad. Our mouth is filled with #laughter &amp; tongue with singing
361,0,I just wanna lay up with bae rn 
362,1,Feeling unappreciated.   I feel really crappy about myself right now.
363,1,"My life has been a #crazy, #painful, #awful journey full of #disappointment, #harassment &amp; #abuse"
364,1,I'm gonna see you one last time
365,0,"Nole, you just can't go easy on a girl's heart can you? #Wimbledon "
366,0,@bbcbristolsport so proud of City...2 Bristol boys scoring and a great performance...where's the cider  #OTIB
367,0,Three more shifts then I start the next part of my tutorship in response #enjoyingthelastfewdays #excited #nervous #newchallanges
368,1,Having depression is just like hell!!! Omg    pic.twitter.com/AeMNWwFdg8
369,1,"So sick of having the same new year resolution.. To get hitch, get love and be happy..maybe  will be just staying alive.."
370,1,I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again...
371,1,@IrregularChoice ..about 6/7 of the rose gold balls have come off 😭 #devastated
372,1,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   "
373,1,"Feel extremely depressed! Ineed someone tohold me and a literal shoulder to cry on, but i always weep alone! Nobody loves me or cares! Perpetual loneliness proves it beyond a shadow of a doubt! "
374,0,Love it when @JenniferHorn is laughing as hard at @brianwhitman's rif as I am! 😂 #crying 🤣🤣 #chateaubriand @MorningAnswerLA
375,0,@joannemarie2000 hopefully you are always #smiling TY #appreciate ya
376,0,Sometimes it's songs in the dark in the smallest world possible that make all the difference.
377,0,MOMS - NO Dancing at the bus stop... you might embarrass your kid 😂😂#luckytohaveme\n#momonfire #giggles
378,0,"It’s a painfully hopeless life to live, with the mistake of keep trying not to hope of hoping not making more mistakes.  pic.twitter.com/fUuOChsdyf"
379,1,Alchol. Insomnia. Fake smiles. Repeat. I thought I knew depresssiom before..What a joke compared to this.   
380,1,Ugh I'm so fucking tired of this damn insomnia. Most times I just have trouble falling asleep & staying asleep but I could still get about 5-6 hrs overall. But the last couple of wks I just can't fall asleep no matter how hard or how long I try. & If I do it's maybe than an hr
381,1,I lost interest in stranger things when I was doing the rewatch for season 2 but I still love Finn Wolfhard.
382,1,Why did I have to run into the one person in thos world I don't wanna see today? I just want my peace! 
383,1,"I have completely lost interest in so many things recently, including wearing makeup which I used to love doing. Now I cant even sit in front of the mirror applying mascara without feeling upset"
384,0,Mockingbird started playing a random shake it off playlist. #TweetBot
385,0,"Me and @DicksonEmily's snap streak is at 260, if that's not amazing I don't know what is #commitment"
386,1," 
 ""Loneliness is incidental it's really about people's inability to connect"" "
387,0,"Seriously, why do people punish children for 'sass'? Wit should be rewarded, not discouraged!"
388,0,Back to work this morning! :( 
389,1,Can't believe this Christmas is going to be a repeat of last year.
390,0,"today I died to a mech in fortnite I'm  and , going to blAcK ouT my profile picture smh my head"
391,0, 8 years of having to endure Obama!
392,1,"I don't give two shits anymore about anyone who cba with me, your like the cancer that is killing my nan so Fuck you "
393,0,Doing my daily devotionals brings  me such 🙌🏽 joy to my life. Its truly #amazing to study his words. #amen #godisgood #dailydevotionals
394,1," is dangerous. Itâ€™s addicting. Once you see how peaceful it is, you donâ€™t wanna deal with  "
395,0,â™?Drone Bomb Me - ANOHNI   
396,0,the look of  on their face is killing me....
397,0,Thank God for grace 
398,1,i honestly want to cry right now. I have no where to turn at all..   Feel like my whole world is coming downn
399,1,My problem when sewing is that I constantly flip it right side out even if I know for a fact I've sewn it right cause I get a little dopamine boost seeing my stuff come togeather even if it's just a stright simple hem. AND IT SLOWS ME DOWN SO MUCH. UGH. At least it feels good tho
400,0,Today is already off to a great start..... 🙄 
401,0,why in the deepest darkest depths of winter did I look through holiday photos from last summer?  
402,1,"""I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away."""
403,0,Very happy to see anohni make the very nice  nominated list! That's where I'm putting my vote... 
404,0,Are you feeling like you don't deserve to be going through all of this love problems have you given your whole heart to this person has this person betrayed you and make you feel like you're at nothing DM free reading today    pic.twitter.com/dDCsytXjbl
405,0,"It is 4:30 AM, crying baby since 1 and my missus is tucked up in bed with earplugs. Not her problem...   "
406,1,One thing that always makes me sad is when I think about my life too much. The key is to keep myself distracted!  
407,0,Packer nation right now...   
408,1,"I'm getting tired it's 5amπ­ story cut short. Honestly, depression is R E A L yo.I never would have thought I would be going thur such a thing. I isolated myself & push many away & even lost interest in things I love doing. I found myself being angry"
409,0,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍
410,0,Tonight couldn't feel less like Christmas Eve
411,0,Heading to PNC today to get the ball going for my MA! #goingforit #nervous #excited
412,1,"I would do one of the friends of 2016 lists, only problem is I need friends to make that  "
413,0,im back lol #revenge
414,0,Family when one is missing holidays dont feel right.   
415,0,I wish for my Powers be multiplied and the Insight that I had into their understanding be made clearer #joy
416,1,"I'm running out of time
I can feel the words crawling down my spine
I'm running out of time"
417,0,"I'm an Indians fan so, I hate Joe Buck. Im glad he looks old af now. 😂 #bitter #AllStarGame"
418,0,??’•you are valid??’•     pic.twitter.com/YlAjyOLfaU
419,0,If you're dealing with depression just remember you aren't alone talk to closes person who been there for you and trust you I know it's hard to speak up I'll try to help you too as much as I can to hear your problems
420,1,I took a shower today and I donβ€™t think anyone knows how big of an achievement that is for me right now.   
421,1,This is probably gonna make no sense at all but I really wish I had something that I enjoy doing (apart from photography and occasionally singing). All the things I use to enjoy I have lost interest in and it’s lowkey sad
