numb,tweet,label
290,@LisaCim @AcaciaEvans This is the best picture I have ever seen! #beautiful #happy,0
291,@Nobodey podcasting should be a breeze for you then.  ,0
292,im so angry and for no reason how do i become positive lol,1
293,"Since we got Mike, he’s had digestive issues. 1st, it was frequent vomiting, then a poor appetite. Someone suggested ’s Dinner Patties, which he immediately loved. Two days ago, I bought their Raw Coated Kibble. Suddenly I have a dog who cleans his bowl. Grateful!  pic.twitter.com/UJHiUeNk5A",1
294,"So when I see these flat tummy teas, appetite suppressing lollipops, or waist cinchers made to alter your body, I'm highkey ready to RISK IT ALL.

I already have to fight for being black,
trans,
bald,
poor,
and neuroatypical.

I don't want to fight for being fat, too.

I'm tired.",1
295,Operation hang out at the Cleveland airport today.,0
296,"I would literally just be better off dead, all I do is cause pain to the people around me, please let me die",1
297,"Ok so I can manage going to bed perfectly on Monday-Saturday nights, but for some reason I have trouble falling asleep on Sunday nights. That’s kinda weird. It’s always Sunday nights I have trouble sleeping.",1
298,@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊,0
299,"Not sure if it’s everything going on atm but I seem to be pretty ‘blah’ atm. Lost interest in reading, watching stuff and doing certain things.. :(

Hoping to rest and relax this weekend to hopefully help",1
300,@TBMassacre Thanks! I'll check 'em out. The last time I saw you guys your support act became one of my favourite bands ,0
301,"no alarm set, long lie, no plans tomorrow😍 #blissful",0
302,just got back from coffee with sian. good times ,0
303,@Russh_Magazine Im having heart attacks just looking at the preview ,0
304,"If you're a fan of Mizzou football, I feel bad for you. Your offensive coordinator is absolutely garbage. Run first down, Run second down. Let a great QB in Lock just waste away and put him in 3rd and long every single series, not to mention you're down double digits.",1
305,"@Mileycyrus Hey Miley  i was wondering, whats your favorite song by demi? ",0
306,Aughhguishguhuh I’m really antsy having trouble concentrating on… well… nothing really… I kind of have nothing to do at the moment and that makes me antsy.,1
307,@IsaChandra your spinach chickpea curry has been a dinner staple at my house since I bought Vegan with a Vengeance- my fav cookbook ,0
308,If youre  youre living in the past. If youre  youre living in the future.  If youre at  youre living in the present,0
309,@janie_crawford ha...yes ma'am...been branding myself for a while...thanks much..im honored u appreciate ,0
310,"TW: self harm/suicide

HERE’S SOMETHING I NEED THE TL TO UNDERSTAND:

People who struggle with mental illness (myself included) KNOW that our actions (self harm, consumption of drugs/alcohol to cope, suicidal thoughts/attempts, etc.) are NEGATIVE.",1
311,@undagroundmilli That's pretty cool! ,0
312,"What have I become My sweetest friend? 
Everyone I know Goes away in the end!! 
And you could have it all
My empire of dirt. 
I will let you down.. i will make you hurt!! 

If I could start again A million miles away
I will keep myself I would find a way

 ❤️❤️❤️❤️",1
313,yes! coffee was actually saved for me ,0
314,Didn't even congratulations on the mixtape ?????????,0
315,@Natazzz I will remember this going forward  I love your &quot;regular features&quot; such as Pretty Places and &lt;name&gt; cos you're hot! Lol,0
316,@KidCarson_Van pls check out @officialcharice 's single Note to God on iTunes/Amazon &amp; play it on the Kid Carson Show on the Beat 94.5! ,0
317,http://www.justin.tv/nexy &lt;----watch it NOW if u love MLG ,0
318,"Overeating,overweight,I swear, but I know I am not fat  pic.twitter.com/GTacVN7HvM",1
319,??’•you will be ok??’•    pic.twitter.com/qNSQ2CDuZX,0
320,It was my goal to loose weight and do sports until the concert but here I am overeating myself because I love food,1
321,@Skater1405  sometimes in life you have to learn from your mistakes.,0
322,@skylinesource awwww..you're so sweet. ,0
323,at Maryborough RSL with a guy on electric guitar playing great music - sweet home alabama and april sun in cuba ,0
324,Quote of the day: &quot;Walk softly and carry a big magnifying glass.&quot;  -Richard Lacayo ,0
325,Going to the cinema with Karlijn &amp; Stephanie; 17 again ,0
326,@mr_gadget  Do you care if @aplusk quits tweeting? http://tinyurl.com/pkrppa via @msaleem // nope quit talking about it do it now ,0
327,sjsksj my little sister just yelled to my family that i was staring off into nothingness and that i looked depressed--- i just watched crystal snow and 2! 3! live of course i'm depressed,1
328,@MorganBreAnn hey I just got your reply and no I was in the aftermath though dope ,0
329,#happy #birthday #day trip #great day #super nice weather #blue sky #good mood #fun #love #ice cream #lycklig #födelsedag #öland,0
330,"We didn't get home, though, until nearly midnight, so I went straight to bed. ",0
331,"@UdiDahan hey, aren't you supposed to be prepping for #ndc, no commits allowed 24 h before giving talks ",0
332,I think I would be better off dead.,1
333,"@ElieBel lol, it is 2 see my gorgeous friends, but if they played, it would just make the holiday extra special seeing them in england ",0
334,I really need to get working on my book but there are so many little projects to finish around my house I am having some trouble concentrating.  My poor characters may have to wait a little longer before they learn what will happen to them.    ,1
335,@DarkAeon Just did it too and I totally agree with the party it placed me with ,0
336,Thank you coco for another hilarious show and free chocotacos ,0
337,"Fete and Terno Inferno on Saturday, anyone? tweet me. kitakits ",0
338,Gettin some patron!! Then off to gay it up at hamburger mary's ,0
339,i love my new profile ,0
340,"Even Though I Appears To Be Strong, I Am Very Sensitive And Can Easily Become Irritated Or Aggressive.",1
341,"Also,being depressed doesn't make you less. Don't let thinks like that affect your personal growing and future 💞💞💞",1
342,I don’t remember what it’s like to have an appetite or be tired. I’m so tired of literally having to force myself to eat and sleep. My poor body ☹️,1
343,just explained Twitter to her Mom ,0
344,i'll start an expose thread about July's bed in a while cz there's no way i instantly feel tired and sleepy whenever im at a 5mt radius from it????,1
345,@DwightHoward Congrads you guys deserve to win!!! ,0
346,It's already past 5AM here and I still got no sleep. I feel so tired and drained. Good morning and good night everyone! Happy new year!!💜,1
347,Hi I’ve been off of work for 4 hours now and I finally was able to get out of bed and now I have to decide if I want to use the little bit of energy I have to either eat or shower. I’m thinking shower bc it’s been a few days and I feel gross.,1
348,Up to 53 followers! How exciting ,0
349,"I feel like my ability to deal with stupid people has officially maxed out...too much b.s. went on toward the end of 2018, and I just can't anymore...2019 better bring it down a damn notch! 😂",1
350,@jumblejim trying to do more later! and also a bobby toon lol...http://ourspn.pixnet.net/blog/post/28142273  come visit us! ,0
351,I can tell that you struggle to keep my attention,1
352,"I binged crazy from Friday to Sunday.  The real binge started on Saturday morning. Friday night I was alright. That was more like overeating but I criticised myself so harshly... and when I got up on Sat, I thought I am fucked up and just didn’t want to care anything anymore",1
353,"I took some kids Tylenol before bed and my dreams have been super weird and rather creepy tonight. I can understand why 4yo has been refusing medicine at bedtime since the first time.

Also having more trouble than usual falling back asleep. Did get to say hi to Santa, though.",1
354,I need to dig deep inside and use whatever little energy I have to finish everything,1
355,@nicky_power if you're truly addicted to twitter. you should link your facebook and your twitter together. update one and it does both ,0
356,I get bored quick so people struggle trying to keep my attention.,1
357,@simontay78 if that what you think ask my followers. I do a lot talking too and they appreciate my links. I'm not for everyone. g'nite ,0
358,@rinahannah loves @HeavenLeAnn more ,0
359,@balloonpup You must be following some pretty quiet folks. ,0
360,I wanna get married young. So I don't become used to be alone and end up an lonely easily irritated old man 😯,1
361,bueno ya me voy...tomorrow early for the beach good night ,0
362,"@tina_m The benefit of twitter, etc is letting ME know what you're doing, even though your a bazillion miles away! And it's all about me! ",0
